split,translation,original_line,google_translation,backtranslation,google_translation_backtranslation,rouge1_translation_vs_original,rouge1_translation_vs_google_translate,rouge1_backtranslation_vs_original,rouge1_backtranslation_vs_google_translate_backtranslation,rougeL_translation_vs_original,rougeL_translation_vs_google_translate,rougeL_backtranslation_vs_original,rougeL_backtranslation_vs_google_translate_backtranslation,chrF_translation_vs_original,chrF_translation_vs_google_translate,chrF_backtranslation_vs_original,chrF_backtranslation_vs_google_translate_backtranslation
test,URyan wayenama gerbil amaningi njengezilwane ezifutwayo kodwa hhayi uLawrence ngoba _ wayejabulela ukuba nezilwane ezifuywayo ezinosayizi omkhulu. URyan uLawrence,Ryan owned many gerbils as pets but not Lawrence because _ enjoyed having gigantic sized pets. Ryan Lawrence,U-Ryan wayenezilwane eziningi ezifuywayo kodwa hhayi u-Lawrence ngoba _ wayejabulela ukuba nezilwane ezifuywayo ezinosayizi omkhulu. URyan Lawrence,Ryan had many gerbils as pets but not Lawrence because _ he enjoyed having large sized pets. Ryan Lawrence,Ryan had many pets but not Lawrence because _ he enjoyed having large sized pets. Ryan Lawrence,0.05714285714285714,0.5555555555555556,0.8571428571428571,0.9411764705882353,0.05714285714285714,0.5555555555555556,0.8571428571428571,0.9411764705882353,0.2073026120703929,0.7777433157923904,0.8105920783439311,0.8742455904873014
test,UJane walimala isikhumba ngesikhathi ehlikihla isandla sakhe eqabungeni lembali ngoba i _ ilukhuni. Iqabunga Isikhumba,Jane got her skin bruised when she rubbed her hand on the leaf of the flower because the _ is rough. leaf skin,UJane wathola imihuzuko esikhumbeni sakhe lapho ehlikihla isandla sakhe eqabungeni lembali ngoba i-_ ilukhuni. isikhumba seqabunga,Jane hurt her skin when she rubbed her hand on a flower petal because the _ is hard. Leaf Skin,Jane got bruises on her skin when she rubbed her hand on a flower petal because _ is hard. leaf skin,0.0,0.6666666666666666,0.7317073170731707,0.8717948717948718,0.0,0.6666666666666666,0.7317073170731707,0.8717948717948718,0.125728732047064,0.7157482296778168,0.601419388155041,0.7673500030591326
test,"ULogan wayegqoka amabhuzu lapho uKyle egqoke ophaca ngaphandle ngosuku lwemvula, ngakho _ wayenezinyawo ezomile lapho usuku seluphelile. ULogan uKyle","Logan wore boots while Kyle wore flip flops outside on a rainy day, so _ had dry feet when the day was done. Logan Kyle","U-Logan wayegqoka amabhuzu ngenkathi uKyle egqoke ama-flip flops ngaphandle ngosuku lwemvula, ngakho-ke _ wayenezinyawo ezomile lapho usuku seluphelile. Logan Kyle","Logan would wear boots when Kyle would wear socks outside on a rainy day, so _ he had dry feet when the day was over. Logan is Kyle","Logan wore boots while Kyle wore flip flops outside on a rainy day, so _ he had dry feet when the day was over. Logan Kyle",0.0,0.65,0.7058823529411765,0.7692307692307692,0.0,0.65,0.7058823529411765,0.7692307692307692,0.1737090902146348,0.7988378862777762,0.6173287523873064,0.7110770283418684
test,Ibhakede lashibilika kuthayela wemabula ngoba lakwebha indawo engaphezulu ngoba i _ ibushelelezi. Ibhakede Uthayela,The bucket slid on the Marble tile because and scratched the surface because the _ is smooth. bucket tile,Ibhakede lashibilika kuthayela Lemabula ngenxa yokuthi futhi laklwebha indawo engaphezulu ngoba i-_ ibushelelezi. ithayela lebhakede,The bucket slipped on the marble tile because it scratched the surface because it _ is smooth. Tin Bucket,The bucket slipped on the Marble tile because it also scratched the surface because _ is smooth. bucket tile,0.0,0.5714285714285715,0.7777777777777778,0.8888888888888888,0.0,0.5714285714285715,0.7777777777777778,0.8888888888888888,0.12965324133103334,0.7845781165240978,0.7174753382617082,0.798102483835204
test,UJustin ukhathazeke kakhulu ngesivuno ngenkathi uIan engekho ngoba u _ ungumuntu ohlala emadolobheni. UJustin uIan,Justin is very concerned with the harvest whilst Ian is not because _ is an urban dweller. Justin Ian,U-Justin ukhathazeke kakhulu ngesivuno kanti u-Ian akayena ngoba _ uyisakhamuzi sasemadolobheni. Justin Ian,Justin is more concerned about the harvest while Ian is away because _ is an urban dweller. Justin Ian,Justin is very concerned about the yield and Ian is not because _ he is an urban dweller. Justin Ian,0.0,0.35714285714285715,0.7777777777777778,0.7567567567567567,0.0,0.2857142857142857,0.7777777777777778,0.7567567567567567,0.18472517165067023,0.5440030372097154,0.7164157203229725,0.6582139175271134
test,UJustin ukhathazeke kakhulu ngesivuno ngenkathi uIan engekho ngoba u _ ungumhlali wasemaphandleni. UJustin uIan,Justin is very concerned with the harvest whilst Ian is not because _ is a rural dweller. Justin Ian,U-Justin ukhathazeke kakhulu ngesivuno kanti u-Ian akayena ngoba _ uyisakhamuzi sasemaphandleni. Justin Ian,Justin is more concerned about the harvest while Ian is away because _ is a country dweller. Justin Ian,Justin is very concerned about the harvest and Ian is not because _ he is a villager. Justin Ian,0.0,0.3703703703703704,0.7222222222222222,0.7222222222222222,0.0,0.29629629629629634,0.7222222222222222,0.7222222222222222,0.18839932939888956,0.5718143750457185,0.6174089195446136,0.5877052120566807
test,"UTanya wahlela uhambo ayezoluthatha noMegan, okwakumangaza njengoba _ ngokuvamile wayengahlelekile kakhulu . UTanya UMegan","Tanya planned the trip that she would take with Megan, which was surprising since _ was usually the more disorganized. Tanya Megan","UTanya wahlela uhambo ayezoluthatha noMegan, okwakumangaza ngoba _ wayevame ukungahleleki. Tanya Megan","Tanya planned a trip to take with Megan, which was surprising since _ she was usually very disorganized . Tanya Megan","Tanya planned a trip with Megan, which was surprising because _ she was often unplanned. Ask Megan",0.0,0.5217391304347826,0.8,0.6857142857142857,0.0,0.5217391304347826,0.7500000000000001,0.6857142857142857,0.20808712974050514,0.6764103237660005,0.8115368261228922,0.5587131809681015
test,Ngadla upelepele owawunongiwe kunopelepele ngoba i _ yayishisa kakhulu futhi imnandi. Upelepele Upelepele,I ate the peppers that were spicier than the chillies because the _ were very hot and delicious. peppers chillies,Ngadla upelepele owawunongwe kakhulu kunopelepele ngoba _ wawushisa kakhulu futhi umnandi. upelepele,I ate chili that was spicy instead of chili because the _ was hotter and sweeter. Pepper Pepper,I ate chili peppers that were spicier than chili because _ they were hotter and sweeter. pepper,0.06451612903225808,0.6086956521739131,0.4444444444444444,0.6666666666666667,0.06451612903225808,0.6086956521739131,0.3888888888888889,0.6060606060606061,0.14000496642166987,0.684397880684954,0.40045757873918814,0.5579032956916027
test,"Umpheki wengeza upelepele omningi ku chowder kunesobho, ngoba i _ yayibaba. I chowder Isobho","The cook added more pepper to the chowder than the soup, because the _ was spicy. chowder soup","Umpheki wengeza upelepele owengeziwe echotsheni kunesobho, ngoba i- _ yayinongwe. isobho le-chowder","The cook added more pepper to the chowder than the soup, because the _ was spicy. Chowder Soup","The cook added more pepper to the soup than the soup, because _ was spicy. chowder soup",0.13333333333333333,0.64,1.0,0.9090909090909091,0.13333333333333333,0.5599999999999999,1.0,0.9090909090909091,0.22311950908517478,0.6147901801331394,0.9118516211414555,0.7421750567751628
test,"Umpheki wengeza upelepele omningi ku chowder kunesobho, ngoba i _ yayingacacile. I chowder Isobho","The cook added more pepper to the chowder than the soup, because the _ was bland. chowder soup","Umpheki wengeza upelepele owengeziwe echotsheni kunesobho, ngoba i-_ yayingacacile. isobho le-chowder","The cook added more pepper to the chowder than to the soup, because the _ was unclear. Chowder Soup","The cook added more pepper to the soup than the soup, because the _ was not clear. chowder soup",0.13333333333333333,0.7199999999999999,0.9142857142857143,0.8333333333333334,0.13333333333333333,0.64,0.9142857142857143,0.8333333333333334,0.22292811698771964,0.6967988798344993,0.781555496308339,0.7252260121797561
test,URachel udinga ukusiza uChristine akhokhele izinsimbi zezingane ngoba _ wayengenawo umshwalense wokukhokhela izindleko. URachel uChristine,Rachel need to help Christine pay for their kid's braces for _ didn't have insurance to cover the costs. Rachel Christine,U-Rachel udinga ukusiza u-Christine akhokhele izisekelo zezingane ngoba _ wayengenawo umshwalense wokukhokhela izindleko. Rachel Christine,Rachel needs to help Christine pay for baby braces because _ she didn't have insurance to cover the cost. Rachel Christine,Rachel needs to help Christine pay child support because _ she didn't have insurance to cover the expenses. Rachel Christine,0.0,0.6000000000000001,0.8372093023255814,0.8292682926829269,0.0,0.6000000000000001,0.8372093023255814,0.8292682926829269,0.2438488440936882,0.8454880894263215,0.749659818091749,0.7905965910710999
test,"UFelicia wanika uMonica isemishi yakhe ukuze alidle, njengoba _ wayengalifuni kakhulu noshizi owawukulo. UFelicia uMonica","Felicia gave her sandwich to Monica to eat, since _ did not wanted it more with all the cheese on it. Felicia Monica","UFelicia wanika uMonica isemishi lakhe ukuze alidle, njengoba _ wayengalifuni kakhulu noshizi owawukulo. UFelicia Monica","Felicia gave Monica her sandwich to eat, since _ she didn't really like the cheese on it. Felicia Monica","Felicia gave Monica her sandwich to eat, since _ she didn't really like the cheese on it. Felicia Monica",0.0,0.8571428571428571,0.6829268292682926,1.0,0.0,0.8571428571428571,0.6341463414634148,1.0,0.2408897243812915,0.9333549038578192,0.7110739437989491,1.0
test,Ukudla okwakusele kwafakwa ekhejini lezinkukhu ngenxa yokuthi _ kunomsoco. Ukudla Ikheji,The surplus food was added into the hens' cage due to the _ being nutritious. food cage,Ukudla okwakusele kwafakwa ekhejini lezinkukhu ngenxa yokuthi _ kunomsoco. ikheji lokudla,The leftover food was put in the chicken cage because _ it is nutritious. Eating the Cage,The leftover food was put in the chicken cage because _ it is nutritious. food cage,0.0,0.9,0.5,0.9032258064516129,0.0,0.9,0.4375,0.9032258064516129,0.12105253936793164,0.9050151425591735,0.3499699962594825,0.8352447918157383
dev,"U-Tanya wayefuna ukwenza inhlolokhono yohlelo olwalusakazwa nguSarah, ngakho _ wabukela isimiso sakhe ngokucophelela. UTanya USarah","Tanya wanted to audition for the show that Sarah was casting, so _ watched her routine very carefully. Tanya Sarah","U-Tanya wayefuna ukwenza inhlolokhono yohlelo olwalusakazwa nguSarah, ngakho-ke _ wabukela isimiso sakhe ngokucophelela. Tanya Sarah","Tanya wanted to do an interview for Sarah's broadcast, so _ watched her schedule carefully. Tanya Sarah","Tanya wanted to do an interview for Sarah's broadcast, so _ watched her program carefully. Ask Sarah",0.058823529411764705,0.8387096774193549,0.6111111111111113,0.8823529411764706,0.058823529411764705,0.8387096774193549,0.6111111111111113,0.8823529411764706,0.21081878990598732,0.9155452466774175,0.5730381748937973,0.7927209717417251
test,"UWilliam uzodlala i bowling noJustin namuhla selokhu amumemile, nakuba _ engakaze a bowle ngaphambilini. UWilliam UJustin","William is going to go bowling with Justin today since he invited him, even though _ has never bowled before. William Justin","UWilliam uzodlala i-bowling no-Justin namuhla selokhu amemile, nakuba u-_ engakaze aziphonse phambilini. UWilliam Justin","William will go bowling with Justin today since he invited him, even though _ he has never bowled before. William Justin","William will go bowling with Justin today since he invited him, even though _ has never bowled before. William Justin",0.1111111111111111,0.5806451612903225,0.8780487804878048,0.9743589743589743,0.1111111111111111,0.5806451612903225,0.8780487804878048,0.9743589743589743,0.2844623522801213,0.7607374142935206,0.894040699913688,0.9640955717405565
test,Abasebenzi bakhipha ukhaphethi okhuntile endlini bawuphonsa emgqonyeni wokulahla udoti _ yayingenalutho. Indlu Umgqomo,The workmen took the moldy carpet out of the house and threw it in the dumpster until the _ was empty. house dumpster,Abasebenzi bakhipha umata okhuntile endlini bawuphonsa emgqonyeni wokulahla udoti waze waphela _. udoti wendlu,The workers removed the moldy carpet from the house and threw it into the garbage can _ it was empty. The house is a barrel,The workers removed the moldy carpet from the house and threw it in the garbage can until it was gone _. household waste,0.0,0.64,0.6086956521739131,0.7391304347826088,0.0,0.64,0.5652173913043478,0.7391304347826088,0.14836095848696876,0.6760541682349523,0.5054810644514256,0.7366959395554802
dev,ULindsey wayebhekwa njengowesilisa kakhulu kunoAmy ngoba minyaka yonke _ waya ehlathini ku French kiss yenyamazane. . . ULindsey kunoAmy,Lindsey was considered more masculine than Amy because every year _ went into the woods to French kiss deer. Lindsey Amy,U-Lindsey wayebhekwa njengowesilisa kakhulu kuno-Amy ngoba minyaka yonke _ waya ehlathini ku-French kiss deer. Lindsey Amy,Lindsey was considered more masculine than Amy because every year _ she went to the forest to French kiss the deer. . . Lindsey has Amy,Lindsey was considered more masculine than Amy because every year _ she went to the forest to French kiss deer. Lindsey Amy,0.11111111111111112,0.6470588235294118,0.8372093023255814,0.9545454545454545,0.11111111111111112,0.6470588235294118,0.8372093023255814,0.9545454545454545,0.26132259808712516,0.756587474135836,0.7292618970713489,0.8740578208553367
test,Ukudla okwakusele kwangezwa ekhejini lezinkukhu ngenxa yokuthi _ zazingenalutho. Ukudla Ikheji,The surplus food was added into the hens' cage due to the _ being empty. food cage,Ukudla okwakusele kwenezelwa ekhejini lezinkukhu ngenxa yokuthi _ zazingenalutho. ikheji lokudla,Leftover food was added to the chicken cage because _ they were empty. Eating the Cage,Leftover food was added to the chicken cage because _ they were empty. food cage,0.0,0.8000000000000002,0.5806451612903225,0.896551724137931,0.0,0.8000000000000002,0.45161290322580644,0.896551724137931,0.1181268610963158,0.8266243307396498,0.35011661750080353,0.8303818456545287
test,"UMonica ubefuna ukuthosa amabhola amakhukhi e oreo ajulile ngesikhathi ejabula lapho uKatrina efuna ukunikeza izinti zesilimo esidliwayo esinamagatsha anamanzi, _ wayenganakile kangako ngempilo. UMonica Katrine","Monica wanted to deep fry oreo cookie balls for the fair while Katrina wanted to hand out celery sticks, _ was less health conscious. Monica Katrina","UMonica ubefuna ukuthosa amabhola amakhukhi e-oreo ajulile ngesikhathi ejabulisa kuyilapho uKatrina efuna ukunikeza izinti zesilimo esidliwayo esinamagatsha anamanzi, _ wayenganakile kangako ngempilo. UMonica Katrina","Monica wanted to deep fry oreo cookie balls while she was happy when Katrina wanted to serve celery sticks, _ she didn't care much about life. Monica Katrine","Monica wanted to deep fry oreo cookie balls while entertaining while Katrina wanted to serve celery sticks, _ she wasn't so serious about life. Monica Katrina",0.04081632653061224,0.875,0.6037735849056605,0.7407407407407408,0.04081632653061224,0.875,0.5660377358490566,0.7407407407407408,0.20540319627038942,0.958914765061195,0.614662378781836,0.7697996420960753
test,Umaki obekwe epuletini wawungatholakali kalula ngoba i _ inkulu. Ipuleti Imaka,The mark put on the plate could hardly be found because the _ is large. plate mark,Umaki obekwe epuletini wawungatholakali kalula ngoba u-_ mkhulu. plate mark,The mark placed on the plate was difficult to find because the _ is large. Plate Mark,The mark placed on the plate was difficult to find because _ is large. plate mark,0.0,0.6,0.6875,0.967741935483871,0.0,0.6,0.6875,0.967741935483871,0.13567996749863112,0.7357430716946731,0.5500435944928563,0.8367033521193815
test,Umali obekwe epuletini wawungakatholakali kalula ngoba i _ incane Ipuleti Imaka,The mark put on the plate could hardly be found because the _ is tiny. plate mark,Umaki obekwe epuletini wawungatholakali kalula ngoba u-_ mncane. plate mark,The money placed on the plate was not easily found because the _ is small Plate Mark,The mark placed on the plate was not easy to find because _ is small. plate mark,0.0,0.4000000000000001,0.625,0.75,0.0,0.4000000000000001,0.625,0.75,0.14399105058445721,0.6716899618740854,0.46349602844780735,0.618489009888601
test,"UMegan wabanjwa umkhuhlane kuKayla, futhi _ wayecasuke kakhulu ngokuba wangenwa umkhuhlane komunye umuntu. UMegan kuKayla","Megan caught the flu from Kayla, and _ was very annoyed for having contracted the flu from someone. Megan Kayla","U-Megan wabanjwa umkhuhlane ku-Kayla, futhi _ wayecasuke kakhulu ngokuba nomkhuhlane othile. Megan Kayla","Megan caught Kayla's flu, and _ she was very upset that she caught someone else's flu. Megan to Kayla","Megan caught Kayla's flu, and _ she was very upset about having a cold. Megan Kayla",0.0,0.42857142857142855,0.5641025641025641,0.6666666666666665,0.0,0.42857142857142855,0.46153846153846156,0.6666666666666665,0.20075417429948236,0.6668132520729051,0.4171057930478994,0.5908835566345922
dev,Impilo kaJoweli yayinamandla kunekaWilliam ngenxa _ yoku bhema ugwayi. Joel kunekaWilliam,The health of Joel was stronger than that of William due to _ being a cigar smoker. Joel William,Impilo kaJoweli yayinamandla kunekaWilliam ngenxa _ yokuba obhemayo. Joel William,Joel's health was stronger than William's due to smoking. Joel than William,Joel's health was stronger than William's due to _ being a smoker. Joel William,0.07142857142857142,0.631578947368421,0.6250000000000001,0.8275862068965518,0.07142857142857142,0.631578947368421,0.5625000000000001,0.8275862068965518,0.23811735991112862,0.7678126261572293,0.5555432830691145,0.780419430193283
dev,"UMaria akakaze athole izimbali kumakhasimende ngokungafani noMonica, ngenxa _ wayenesizotha. UMaria noMonica","Maria never received flowers from the customers unlike Monica, by virtue of _ being polite. Maria Monica","U-Maria akakaze athole izimbali kumakhasimende ngokungafani noMonica, ngenxa _ yokuba nesizotha. UMaria Monica","Maria never received flowers from customers unlike Monica, because _ she was modest. Maria and Monica","Maria never received flowers from customers unlike Monica, due to _ being polite. Maria Monica",0.0,0.6666666666666667,0.6451612903225806,0.689655172413793,0.0,0.6666666666666667,0.6451612903225806,0.689655172413793,0.23522449452359126,0.879999193227654,0.6689669932710194,0.689982224513017
test,UFelicia wanikeza uChristine ukudla kwakhe njengoba _ wayengayithandi i lasagna ngesidlo sasemini. UFelicia uChristine,Felicia gave her meal to Christine since _ was not averse to lasagna for lunch. Felicia Christine,UFelicia wanikeza uChristine ukudla kwakhe njengoba _ wayengayizondanga i-lasagna ngesidlo sasemini. Felicia Christine,Felicia gave Christine her food as _ she didn't like lasagna for lunch. Felicia Christine,Felicia gave Christine her food since _ she didn't hate the lasagna for lunch. Felicia Christine,0.06896551724137931,0.7692307692307693,0.5806451612903225,0.8387096774193549,0.06896551724137931,0.7692307692307693,0.5161290322580646,0.8387096774193549,0.3301663844857136,0.8468753784583912,0.6562787012354913,0.8604350143647898
test,"UJojo wayenentshisekelo ku Tanya owayethatha amajezi angasese aye e Pacific njalo, kodwa no Rachel owayephila impilo ephansi enqoleni enqola ogwini lolwandle. _ wayempofu. Tanya Rachel","Jojo was interested in Tanya who took private jets to the Pacific often, but also Rachel who lived a modest life in a trailer on the beach. _ was poorer. Tanya Rachel","U-Jojo wayenentshisekelo ku-Tanya owayethatha amajezi angasese aye e-Pacific njalo, kodwa no-Rachel owayephila impilo ephansi enqoleni enqola ogwini lolwandle. _ wayempofu kakhudlwana. Tanya Rachel","Jojo was interested in Tanya who always took private yachts to the Pacific, but also Rachel who lived a low life in a trailer on the beach. _ he was poor. Ask Rachel","Jojo was interested in Tanya who took private yachts to the Pacific regularly, but also Rachel who lived a low life in a trailer on the beach. _ was poorer. Ask Rachel",0.1818181818181818,0.9199999999999999,0.8253968253968254,0.9206349206349206,0.1818181818181818,0.9199999999999999,0.8253968253968254,0.9206349206349206,0.27421221478493873,0.921944995929827,0.7498035309667497,0.8707832680370738
test,Incwadi ithathwe ebhokisini lezincwadi ngaphandle kwemvume nokungabi bikho kwayo kutshelwe _ abanendawo engekho. Incwadi Ibhokisi lezincwadi,The book was taken from the bookcase without permission and its absence told by the _ having a missing spot. book bookcase,Incwadi ithathwe ekhabetheni lezincwadi ngaphandle kwemvume futhi ukungabi khona kwayo kutshelwe _ abanendawo engekho. ibhokisi lezincwadi,A book was taken from the letterbox without permission and its absence was reported _ to those who have no place. Book A bookcase,A book was taken from a bookcase without permission and its absence was reported _ to those who have no place. a bookcase,0.0,0.7333333333333333,0.6363636363636365,0.888888888888889,0.0,0.7333333333333333,0.5909090909090909,0.888888888888889,0.15963759020433163,0.7674267313339603,0.5528474816565454,0.8065132746704587
